"","scientific_name","common_name","x3","physiognamy","mn_nativity","mnwi","rarity_status","id","cc","cc_range","x12","midpoint_cc","p","p_c","releveCode","releveyear","releveSite"
"526","Maianthemum canadense","Canada mayflower",5,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.0285714285714286,0.142857142857143,"LHHL52022","2022","LHHL5"
"527","Galium aparine","cleavers",1,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0285714285714286,0.0285714285714286,"LHHL52022","2022","LHHL5"
"528","Desmodium glutinosum","pointed-leaved tick trefoil",6,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0285714285714286,0.171428571428571,"LHHL52022","2022","LHHL5"
"529","Ranunculus abortivus","kidney-leaved buttercup",1,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0285714285714286,0.0285714285714286,"LHHL52022","2022","LHHL5"
"530","Amphicarpaea bracteata","hog peanut",2,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.0285714285714286,0.0571428571428571,"LHHL52022","2022","LHHL5"
"531","Persicaria sagittata","arrow-leaved tearthumb",4,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0285714285714286,0.114285714285714,"LHHL52022","2022","LHHL5"
"532","Maianthemum racemosum",NA,5,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0285714285714286,0.142857142857143,"LHHL52022","2022","LHHL5"
"533","Taraxacum officinale","common dandelion",0,"H","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0285714285714286,0,"LHHL52022","2022","LHHL5"
"534","Urtica dioica",NA,1,"H","Native","FACW","0",NA,NA,">1-5%",3,3,0.0285714285714286,0.0285714285714286,"LHHL52022","2022","LHHL5"
"535","Unknown mint",NA,NA,NA,NA,NA,NA,NA,NA,">1-5%",3,3,0.0285714285714286,NA,"LHHL52022","2022","LHHL5"
"536","Onoclea sensibilis","sensitive fern",4,"H","Native","FACW","0",NA,1,">1-5%",3,3,0.0285714285714286,0.114285714285714,"LHHL52022","2022","LHHL5"
"537","Osmunda claytoniana","interrupted fern",6,"H","Native","FAC+","0",NA,NA,">1-5%",3,3,0.0285714285714286,0.171428571428571,"LHHL52022","2022","LHHL5"
"538","Symphyotrichum lateriflorum","side-flowering aster",4,"H","Native","[FACW-]","0",NA,NA,">1-5%",3,3,0.0285714285714286,0.114285714285714,"LHHL52022","2022","LHHL5"
"539","Ranunculus hispidus","hispid buttercup",6,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.0285714285714286,0.171428571428571,"LHHL52022","2022","LHHL5"
"540","Symphyotrichum ontarionis",NA,6,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.0285714285714286,0.171428571428571,"LHHL52022","2022","LHHL5"
"541","Phalaris arundinacea","reed canary grass",0,"G","Introduced","FACW+","0",NA,NA,">1-5%",3,3,0.1,0,"LHHL52022","2022","LHHL5"
"542","Unknown grass 1",NA,NA,NA,NA,NA,NA,NA,2,">5-25%",15,15,0.5,NA,"LHHL52022","2022","LHHL5"
"543","Unknown grass #2",NA,NA,NA,NA,NA,NA,NA,NA,">1-5%",3,3,0.1,NA,"LHHL52022","2022","LHHL5"
"544","Carex pensylvanica","Pennsylvania sedge",3,"G","Native",NA,"0",NA,1,">1-5%",3,3,0.1,0.3,"LHHL52022","2022","LHHL5"
"545","Poa sp.",NA,0,NA,NA,NA,NA,NA,NA,">1-5%",3,3,0.1,0,"LHHL52022","2022","LHHL5"
"546","Elymus hystrix","bottlebrush grass",6,"G","Native","FACU","0",NA,NA,">1-5%",3,3,0.1,0.6,"LHHL52022","2022","LHHL5"
"547","Populus tremuloides","quaking aspen",2,"D","Native","[FAC]","0",NA,NA,">1-5%",3,3,0.09375,0.1875,"LHPP12022","2022","LHPP1"
"548","Prunus serotina","black cherry",4,"D","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.09375,0.375,"LHPP12022","2022","LHPP1"
"549","Rubus occidentalis","black raspberry",2,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.09375,0.1875,"LHPP12022","2022","LHPP1"
"550","Quercus ellipsoidalis","northern pin oak",5,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.09375,0.46875,"LHPP12022","2022","LHPP1"
"551","Rubus idaeus",NA,3,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.09375,0.28125,"LHPP12022","2022","LHPP1"
"552","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,NA,">0-1%",0.5,0.5,0.015625,0,"LHPP12022","2022","LHPP1"
"553","Fraxinus pennsylvanica","green ash",2,"D","Native","FACW","0",NA,NA,">0-1%",0.5,0.5,0.015625,0.03125,"LHPP12022","2022","LHPP1"
"554","Frangula alnus",NA,0,"D","Introduced","[FAC+]","0",NA,NA,">1-5%",3,3,0.09375,0,"LHPP12022","2022","LHPP1"
"555","Rhus glabra","smooth sumac",2,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.09375,0.1875,"LHPP12022","2022","LHPP1"
"556","Ulmus pumila","Siberian elm",0,"D","Introduced","UPL","0",NA,NA,">1-5%",3,3,0.09375,0,"LHPP12022","2022","LHPP1"
"557","Zanthoxylum americanum","prickly ash",3,"D","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.015625,0.046875,"LHPP12022","2022","LHPP1"
"558","Cf. Rosa blanda",NA,5,"D","Native",NA,NA,NA,NA,">0-1%",0.5,0.5,0.015625,0.078125,"LHPP12022","2022","LHPP1"
"559","Acer ginnala","amur maple",0,"D","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.09375,0,"LHPP12022","2022","LHPP1"
"560","Vitis riparia","wild grape",2,"C","Native","FACW-","0",NA,NA,">1-5%",3,3,0.09375,0.1875,"LHPP12022","2022","LHPP1"
"561","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,2,">5-25%",15,15,0.144230769230769,0.144230769230769,"LHPP12022","2022","LHPP1"
"562","Lespedeza capitata","round-headed bush clover",3,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0288461538461538,0.0865384615384615,"LHPP12022","2022","LHPP1"
"563","Monarda fistulosa","wild bergamot",3,"H","Native","FACU","0",NA,2,">5-25%",15,15,0.144230769230769,0.432692307692308,"LHPP12022","2022","LHPP1"
"564","Crotalaria sagittalis","rattlebox",3,"H","Native",NA,"SC",NA,2,">5-25%",15,15,0.144230769230769,0.432692307692308,"LHPP12022","2022","LHPP1"
"565","Ambrosia artemisiifolia","common ragweed",0,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0288461538461538,0,"LHPP12022","2022","LHPP1"
"566","Conyza canadensis","horseweed",0,"H","Native","[FAC-]","0",NA,1,">1-5%",3,3,0.0288461538461538,0,"LHPP12022","2022","LHPP1"
"567","Pseudognaphalium obtusifolium","sweet everlasting",3,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0288461538461538,0.0865384615384615,"LHPP12022","2022","LHPP1"
"568","Rumex acetosella","common sheep sorrel",0,"H","Introduced","FAC","0",NA,1,">1-5%",3,3,0.0288461538461538,0,"LHPP12022","2022","LHPP1"
"569","Symphyotrichum pilosum","awl aster",1,"H","Native","FACU","W",NA,NA,">1-5%",3,3,0.0288461538461538,0.0288461538461538,"LHPP12022","2022","LHPP1"
"570","Asclepias verticillata","whorled milkweed",2,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0288461538461538,0.0576923076923077,"LHPP12022","2022","LHPP1"
"571","Asclepias syriaca","common milkweed",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0288461538461538,0.0288461538461538,"LHPP12022","2022","LHPP1"
"572","Achillea millefolium","common yarrow",1,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0288461538461538,0.0288461538461538,"LHPP12022","2022","LHPP1"
"573","Lactuca canadensis","Canada wild lettuce",2,"H","Native","FACU+","0",NA,NA,">1-5%",3,3,0.0288461538461538,0.0576923076923077,"LHPP12022","2022","LHPP1"
"574","Erigeron strigosus","daisy fleabane",2,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0288461538461538,0.0576923076923077,"LHPP12022","2022","LHPP1"
"575","Fragaria virginiana","common strawberry",2,"H","Native","FAC-","0",NA,1,">1-5%",3,3,0.0288461538461538,0.0576923076923077,"LHPP12022","2022","LHPP1"
"576","Solidago gigantea","giant goldenrod",3,"H","Native","FACW","0",NA,NA,">1-5%",3,3,0.0288461538461538,0.0865384615384615,"LHPP12022","2022","LHPP1"
"577","Desmodium glutinosum","pointed-leaved tick trefoil",6,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0288461538461538,0.173076923076923,"LHPP12022","2022","LHPP1"
"578","Fragaria vesca",NA,3,"H","Native","UPL","0",NA,1,">1-5%",3,3,0.0288461538461538,0.0865384615384615,"LHPP12022","2022","LHPP1"
"579","Oxalis stricta","yellow wood sorrel",0,"H","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.0288461538461538,0,"LHPP12022","2022","LHPP1"
"580","Botrychium dissectum","dissected grapefern",4,"H","Native","FAC","0",NA,NA,">0-1%",0.5,0.5,0.00480769230769231,0.0192307692307692,"LHPP12022","2022","LHPP1"
"581","Berteroa incana","hoary alyssum",0,"H","Introduced",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00480769230769231,0,"LHPP12022","2022","LHPP1"
"582","Silene latifolia","white campion",0,"H","Introduced",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00480769230769231,0,"LHPP12022","2022","LHPP1"
"583","Desmodium canadense","Canada tick trefoil",4,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0288461538461538,0.115384615384615,"LHPP12022","2022","LHPP1"
"584","Cirsium discolor","field thistle",4,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00480769230769231,0.0192307692307692,"LHPP12022","2022","LHPP1"
"585","Taraxacum officinale","common dandelion",0,"H","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0288461538461538,0,"LHPP12022","2022","LHPP1"
"586","Antennaria sp.",NA,2,"H","Native",NA,NA,NA,NA,">1-5%",3,3,0.0288461538461538,0.0576923076923077,"LHPP12022","2022","LHPP1"
"587","Schizachyrium scoparium",NA,5,"G","Native","[FACU-]","0",NA,2,">5-25%",15,15,0.27027027027027,1.35135135135135,"LHPP12022","2022","LHPP1"
"588","Eriochloa villosa","hairy cupgrass",0,"G","Introduced",NA,"0",NA,2,">5-25%",15,15,0.27027027027027,0,"LHPP12022","2022","LHPP1"
"589","Panicum capillare",NA,1,"G","Native","FAC","0",NA,2,">5-25%",15,15,0.27027027027027,0.27027027027027,"LHPP12022","2022","LHPP1"
"590","Setaria pumila",NA,0,"G","Introduced","FAC","0",NA,NA,">0-1%",0.5,0.5,0.00900900900900901,0,"LHPP12022","2022","LHPP1"
"591","Elymus repens","quackgrass",0,"G","Introduced","[FACU]","0",NA,1,">1-5%",3,3,0.0540540540540541,0,"LHPP12022","2022","LHPP1"
"592","Cyperus lupulinus","slender nut sedge",6,"G","Native","[FACU-]","0",NA,NA,">0-1%",0.5,0.5,0.00900900900900901,0.0540540540540541,"LHPP12022","2022","LHPP1"
"593","Poa pratensis","Kentucky bluegrass",0,"G","Introduced","FAC","0",NA,NA,">1-5%",3,3,0.0540540540540541,0,"LHPP12022","2022","LHPP1"
"594","Dicanthelium sp.",NA,3,"G","Native",NA,NA,NA,NA,">1-5%",3,3,0.0540540540540541,0.162162162162162,"LHPP12022","2022","LHPP1"
"595","Carex sp.",NA,3,"G","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00900900900900901,0.027027027027027,"LHPP12022","2022","LHPP1"
"596","Exotic Lonicera spp.",NA,0,"D","Introduced",NA,"0",NA,2,">5-25%",15,15,0.158730158730159,0,"LHPP22022","2022","LHPP2"
"597","Quercus macrocarpa","bur oak",5,"D","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.0317460317460317,0.158730158730159,"LHPP22022","2022","LHPP2"
"598","Frangula alnus",NA,0,"D","Introduced","[FAC+]","0",NA,NA,">1-5%",3,3,0.0317460317460317,0,"LHPP22022","2022","LHPP2"
"599","Quercus ellipsoidalis","northern pin oak",5,"D","Native",NA,"0",NA,2,">5-25%",15,15,0.158730158730159,0.793650793650794,"LHPP22022","2022","LHPP2"
"600","Zanthoxylum americanum","prickly ash",3,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0317460317460317,0.0952380952380952,"LHPP22022","2022","LHPP2"
"601","Rubus occidentalis","black raspberry",2,"D","Native",NA,"0",NA,2,">5-25%",15,15,0.158730158730159,0.317460317460317,"LHPP22022","2022","LHPP2"
"602","Rubus allegheniensis s.s.","Allegheny blackberry",2,"D","Native","[FACU+]","0",NA,NA,">1-5%",3,3,0.0317460317460317,0.0634920634920635,"LHPP22022","2022","LHPP2"
"603","Morus alba","white mulberry",0,"D","Introduced","FAC","0",NA,NA,">1-5%",3,3,0.0317460317460317,0,"LHPP22022","2022","LHPP2"
"604","Populus tremuloides","quaking aspen",2,"D","Native","[FAC]","0",NA,NA,">1-5%",3,3,0.0317460317460317,0.0634920634920635,"LHPP22022","2022","LHPP2"
"605","Prunus serotina","black cherry",4,"D","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.0317460317460317,0.126984126984127,"LHPP22022","2022","LHPP2"
"606","Rubus idaeus",NA,3,"D","Native","FACU","0",NA,2,">5-25%",15,15,0.158730158730159,0.476190476190476,"LHPP22022","2022","LHPP2"
"607","Ribes sp.",NA,3,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.0317460317460317,0.0952380952380952,"LHPP22022","2022","LHPP2"
"608","Rhus glabra","smooth sumac",2,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.0317460317460317,0.0634920634920635,"LHPP22022","2022","LHPP2"
"609","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0317460317460317,0,"LHPP22022","2022","LHPP2"
"610","Acer ginnala","amur maple",0,"D","Introduced",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00529100529100529,0,"LHPP22022","2022","LHPP2"
"611","Malus sp.",NA,0,"D",NA,NA,NA,NA,NA,">0-1%",0.5,0.5,0.00529100529100529,0,"LHPP22022","2022","LHPP2"
"612","Vitis riparia","wild grape",2,"C","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0317460317460317,0.0634920634920635,"LHPP22022","2022","LHPP2"
"613","Parthenocissus sp.",NA,2,"C","Native",NA,NA,NA,NA,">0-1%",0.5,0.5,0.00529100529100529,0.0105820105820106,"LHPP22022","2022","LHPP2"
"614","Cirsium discolor","field thistle",4,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.100840336134454,"LHPP22022","2022","LHPP2"
"615","Monarda fistulosa","wild bergamot",3,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.0756302521008403,"LHPP22022","2022","LHPP2"
"616","Linaria vulgaris","butter-and-eggs",0,"H","Introduced",NA,"0",NA,2,">5-25%",15,15,0.126050420168067,0,"LHPP22022","2022","LHPP2"
"617","Cirsium arvense","Canada thistle",0,"H","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0252100840336134,0,"LHPP22022","2022","LHPP2"
"618","Taraxacum officinale","common dandelion",0,"H","Introduced","FACU","0",NA,1,">1-5%",3,3,0.0252100840336134,0,"LHPP22022","2022","LHPP2"
"619","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,2,">5-25%",15,15,0.126050420168067,0.126050420168067,"LHPP22022","2022","LHPP2"
"620","Solidago speciosa","showy goldenrod",5,"H","Native",NA,"0",NA,2,">5-25%",15,15,0.126050420168067,0.630252100840336,"LHPP22022","2022","LHPP2"
"621","Solidago gigantea","giant goldenrod",3,"H","Native","FACW","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.0756302521008403,"LHPP22022","2022","LHPP2"
"622","Crotalaria sagittalis","rattlebox",3,"H","Native",NA,"SC",NA,1,">1-5%",3,3,0.0252100840336134,0.0756302521008403,"LHPP22022","2022","LHPP2"
"623","Pseudognaphalium obtusifolium","sweet everlasting",3,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0252100840336134,0.0756302521008403,"LHPP22022","2022","LHPP2"
"624","Solidago rigida","stiff goldenrod",5,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00420168067226891,0.0210084033613445,"LHPP22022","2022","LHPP2"
"625","Achillea millefolium","common yarrow",1,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.0252100840336134,"LHPP22022","2022","LHPP2"
"626","Galium triflorum",NA,4,"H","Native","FACU+","0",NA,NA,">0-1%",0.5,0.5,0.00420168067226891,0.0168067226890756,"LHPP22022","2022","LHPP2"
"627","Geum canadense","white avens",2,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.0504201680672269,"LHPP22022","2022","LHPP2"
"628","Rumex acetosella","common sheep sorrel",0,"H","Introduced","FAC","0",NA,1,">1-5%",3,3,0.0252100840336134,0,"LHPP22022","2022","LHPP2"
"629","Conyza canadensis","horseweed",0,"H","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.0252100840336134,0,"LHPP22022","2022","LHPP2"
"630","Symphyotrichum laeve","smooth blue aster",6,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.151260504201681,"LHPP22022","2022","LHPP2"
"631","Rudbeckia hirta","black-eyed susan",4,NA,"Native","FACU","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.100840336134454,"LHPP22022","2022","LHPP2"
"632","Fragaria vesca",NA,3,"H","Native","UPL","0",NA,1,">1-5%",3,3,0.0252100840336134,0.0756302521008403,"LHPP22022","2022","LHPP2"
"633","Fragaria virginiana","common strawberry",2,"H","Native","FAC-","0",NA,1,">1-5%",3,3,0.0252100840336134,0.0504201680672269,"LHPP22022","2022","LHPP2"
"634","Lespedeza capitata","round-headed bush clover",3,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.0756302521008403,"LHPP22022","2022","LHPP2"
"635","Erigeron strigosus","daisy fleabane",2,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0252100840336134,0.0504201680672269,"LHPP22022","2022","LHPP2"
"636","Silene latifolia","white campion",0,"H","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.0252100840336134,0,"LHPP22022","2022","LHPP2"
"637","Symphyotrichum oolentangiense","skyblue aster",5,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0252100840336134,0.126050420168067,"LHPP22022","2022","LHPP2"
"638","Verbascum thapsus","common mullein",0,"H","Introduced","UPL","0",NA,NA,">1-5%",3,3,0.0252100840336134,0,"LHPP22022","2022","LHPP2"
"639","Ambrosia artemisiifolia","common ragweed",0,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0252100840336134,0,"LHPP22022","2022","LHPP2"
"640","Helianthemum bicknellii","hoary frostweed",6,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0252100840336134,0.151260504201681,"LHPP22022","2022","LHPP2"
"641","Desmodium glutinosum","pointed-leaved tick trefoil",6,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0252100840336134,0.151260504201681,"LHPP22022","2022","LHPP2"
"642","Asclepias syriaca","common milkweed",1,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00420168067226891,0.00420168067226891,"LHPP22022","2022","LHPP2"
"643","Symphyotrichum pilosum","awl aster",1,"H","Native","FACU","W",NA,NA,">1-5%",3,3,0.0252100840336134,0.0252100840336134,"LHPP22022","2022","LHPP2"
"644","Ageratina altissima","white snakeroot",1,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00420168067226891,0.00420168067226891,"LHPP22022","2022","LHPP2"
"645","Eragrostis spectabilis","purple lovegrass",3,"G","Native","UPL","0",NA,NA,">1-5%",3,3,0.05,0.15,"LHPP22022","2022","LHPP2"
"646","Schizachyrium scoparium",NA,5,"G","Native","[FACU-]","0",NA,2,">5-25%",15,15,0.25,1.25,"LHPP22022","2022","LHPP2"
"647","Panicum capillare",NA,1,"G","Native","FAC","0",NA,2,">5-25%",15,15,0.25,0.25,"LHPP22022","2022","LHPP2"
"648","Cyperus lupulinus","slender nut sedge",6,"G","Native","[FACU-]","0",NA,NA,">1-5%",3,3,0.05,0.3,"LHPP22022","2022","LHPP2"
"649","Dichanthelium oligosanthes","Scribner's panic grass",3,"G","Native","FACU","0",NA,2,">5-25%",15,15,0.25,0.75,"LHPP22022","2022","LHPP2"
"650","Setaria pumila",NA,0,"G","Introduced","FAC","0",NA,NA,">1-5%",3,3,0.05,0,"LHPP22022","2022","LHPP2"
"651","Phalaris arundinacea","reed canary grass",0,"G","Introduced","FACW+","0",NA,NA,">1-5%",3,3,0.05,0,"LHPP22022","2022","LHPP2"
"652","Poa pratensis","Kentucky bluegrass",0,"G","Introduced","FAC","0",NA,NA,">1-5%",3,3,0.05,0,"LHPP22022","2022","LHPP2"
"653","Quercus ellipsoidalis","northern pin oak",5,"D","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.04,0.2,"LHRPPR12022","2022","LHRPPR1"
"654","Rubus allegheniensis","Allegheny blackberry",2,"D","Native","[FACU+]","0",NA,1,">1-5%",3,3,0.24,0.48,"LHRPPR12022","2022","LHRPPR1"
"655","Frangula alnus",NA,0,"D","Introduced","[FAC+]","0",NA,NA,">1-5%",3,3,0.24,0,"LHRPPR12022","2022","LHRPPR1"
"656","Cornus racemosa","gray dogwood",2,"D","Native","[FACW-]","0",NA,NA,">1-5%",3,3,0.24,0.48,"LHRPPR12022","2022","LHRPPR1"
"657","Populus tremuloides","quaking aspen",2,"D","Native","[FAC]","0",NA,NA,">1-5%",3,3,0.24,0.48,"LHRPPR12022","2022","LHRPPR1"
"658","Solidago speciosa","showy goldenrod",5,"H","Native",NA,"0",NA,3,">25-50%",37.5,37.5,0.46875,2.34375,"LHRPPR12022","2022","LHRPPR1"
"659","Lespedeza capitata","round-headed bush clover",3,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0375,0.1125,"LHRPPR12022","2022","LHRPPR1"
"660","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0375,0.0375,"LHRPPR12022","2022","LHRPPR1"
"661","Symphyotrichum oolentangiense","skyblue aster",5,"H","Native",NA,"0",NA,1,">1-5%",3,3,0.0375,0.1875,"LHRPPR12022","2022","LHRPPR1"
"662","Monarda fistulosa","wild bergamot",3,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0375,0.1125,"LHRPPR12022","2022","LHRPPR1"
"663","Potentilla recta","rough-fruited cinquefoil",0,"H","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.0375,0,"LHRPPR12022","2022","LHRPPR1"
"664","Achillea millefolium","common yarrow",1,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0375,0.0375,"LHRPPR12022","2022","LHRPPR1"
"665","Cirsium discolor","field thistle",4,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0375,0.15,"LHRPPR12022","2022","LHRPPR1"
"666","Rudbeckia hirta","black-eyed susan",4,NA,"Native","FACU","0",NA,NA,">1-5%",3,3,0.0375,0.15,"LHRPPR12022","2022","LHRPPR1"
"667","Rumex acetosella","common sheep sorrel",0,"H","Introduced","FAC","0",NA,NA,">1-5%",3,3,0.0375,0,"LHRPPR12022","2022","LHRPPR1"
"668","Ambrosia artemisiifolia","common ragweed",0,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0375,0,"LHRPPR12022","2022","LHRPPR1"
"669","Euphorbia corollata",NA,4,"H","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00625,0.025,"LHRPPR12022","2022","LHRPPR1"
"670","Torilis japonica","Japanese Hedge Parsley",0,"H","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.0375,0,"LHRPPR12022","2022","LHRPPR1"
"671","Oxalis stricta","yellow wood sorrel",0,"H","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.0375,0,"LHRPPR12022","2022","LHRPPR1"
"672","Lotus corniculatus","bird's-foot trefoil",0,"H","Introduced","FAC-","0",NA,NA,">1-5%",3,3,0.0375,0,"LHRPPR12022","2022","LHRPPR1"
"673","Erigeron strigosus","daisy fleabane",2,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0375,0.075,"LHRPPR12022","2022","LHRPPR1"
"674","Andropogon gerardii","big bluestem",4,"G","Native","FAC-","0",NA,3,">25-50%",37.5,37.5,0.806451612903226,3.2258064516129,"LHRPPR12022","2022","LHRPPR1"
"675","Unknown grass 1",NA,NA,NA,NA,NA,NA,NA,1,">1-5%",3,3,0.0645161290322581,NA,"LHRPPR12022","2022","LHRPPR1"
"676","Eragrostis spectabilis","purple lovegrass",3,"G","Native","UPL","0",NA,NA,">1-5%",3,3,0.0645161290322581,0.193548387096774,"LHRPPR12022","2022","LHRPPR1"
